226 817012 817103 818592 370848 234.7139240506329 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00110.m4s
229 825104 825188 826472 340402 248.83187134502924 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00111.m4s
230 832987 833072 835677 727544 270.4624535315985 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00112.m4s
232 841200 841288 844807 896097 248.4327696146382 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00113.m4s
234 849322 849409 851864 590632 232.34933123524783 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00114.m4s
236 856877 856963 859129 359243 159.52175843694494 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00115.m4s
238 865138 865226 867222 487625 233.9851247600768 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00116.m4s
240 873234 873324 876131 640336 221.03417328270623 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00117.m4s
242 881144 881230 883201 393426 191.2620320855615 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00118.m4s
244 889212 889310 892718 400475 114.22561323445522 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00119.m4s
246 897229 897330 900924 414718 112.23761840324764 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00120.m4s
248 904933 905021 908496 439459 123.33960145944428 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00121.m4s
251 913007 913093 915156 391918 182.37226617031178 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00122.m4s
252 921176 921276 923610 394639 162.13599013968775 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00123.m4s
254 929120 929209 930874 360571 205.57069555302166 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00124.m4s
256 936887 936973 938331 363383 251.65027700831024 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00125.m4s
259 945344 945430 947128 390652 218.97533632286996 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00126.m4s
260 953143 953232 956756 886456 245.35178522003875 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00127.m4s
263 961270 961359 965719 1183123 265.9300966509328 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00128.m4s
264 969246 969333 971640 773770 323.21219715956556 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00129.m4s
267 977153 977241 979675 798563 316.63877874702615 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00130.m4s
268 985194 985289 987806 639182 244.70980091883615 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00131.m4s
271 993319 993407 996036 741499 272.91093117408906 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00132.m4s
272 1001053 1001139 1003611 806194 315.1657544956998 https://www.sml2.org/dash/0b4SVyP0IqI/media/chunk-stream9-00133.m4s
